CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,lat,lon
10,SJV,4101,SJU,BURGER KING #9369/ I DOUBLE ON NINE INC,156 E POLK ST,COALINGA,92310,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0235714285714285714285714285714285714286,.00825,.00773,.0346,.00107,.0325,.0325,36.13615,-120.3607
10,SJV,2817,SJU,"C & J WELL SERVICES, INC.",32446 GALE AVE,COALINGA,93210,1389,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.18102,-120.37979
10,SJV,183,SJU,CA ALMOND GROWER EXCHANGE B-D,10840 E MCKINLEY,SANGER,93657,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.2022,.14154,36.76696,-119.59487
10,SJV,3149,SJU,CA ARMENIAN HOME,6720 E KINGS CANYON RD,FRESNO,93727,8051,FRE,SAN JOAQUIN VALLEY APCD,,,.0617889943983464637689842135218524398646,.006449,.01335,.04319,.0000473,.002587916845334300887290958867961869578125,.002532,36.73703,-119.66837
10,SJV,2159,SJU,CAL DEPT OF FORESTRY/FIRE PROT,49039 ORCHARD DR,MIRAMONTE,93641,851,FRE,SAN JOAQUIN VALLEY APCD,,,.006778787706317586795674445076835515082527,.006768,.002286,.0000571,.0000265,.0161288299180327868852459016393442622951,.006453738,36.6632182488498,-119.084773943752
10,SJV,2160,SJU,CAL DEPT OF FORESTRY/FIRE PROT,210 S ACADEMY AVE,SANGER,93657,851,FRE,SAN JOAQUIN VALLEY APCD,,,.013187,.013187,0,0,0,0,0,36.73248,-119.55514
10,SJV,3124,SJU,CAL DEPT OF FORESTRY/FIRE PROT,2311 N CLOVIS AVE,FRESNO,93727,851,FRE,SAN JOAQUIN VALLEY APCD,,,.0793770139634801288936627282491944146079,.00739,.01148616,.0124,.0000312,.000447686116700201207243460764587525150905,.000445,36.770387146381,-119.700406134503
10,SJV,2503,SJU,CAL DEPT OF WATER RESOURCES,CALIF AQUEDUCT & HWY 145,COALINGA,93210,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00077488360842344906089926010244735344337,.0007605,.00081,.00286,.0000053,.000106557377049180327868852459016393442623,.000104,37.2550964355469,-119.617523193359
10,SJV,3178,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#19 MILE 155.64,FRESNO,93771,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.00000224,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3179,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#18 MILE 143.23,FRESNO,93771,4971,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.00000224,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3180,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#17 MILE 132.95,FRESNO COUNTY,,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.00000224,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3181,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#16 MILE 122.07,FRESNO,93771,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.0000023,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3182,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#15 MILE 108.50,FRESNO,93771,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.00000224,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3183,SJU,CAL DEPT OF WATER RESOURCES,CA AQUEDUCT CK#14 MILE 95.06,FRESNO,93771,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.0132760472610096670247046186895810955961,.001236,.0392,.00806,.00000224,.00007263581488933601609657947686116700201208,.0000722,37.2550964355469,-119.617523193359
10,SJV,3811,SJU,"CAL PEAK POWER - PANOCHE, LLC",43699 W PANOCHE RD,FIREBAUGH,93622,4911,FRE,SAN JOAQUIN VALLEY APCD,,,3.39933573576799140708915145005370569281,.316478157,2.23308976,1.974248723,.0291,1.09370645875251509054325955734406438632,1.08714422,36.6548628494375,-120.581374193928
10,SJV,193,SJU,CAL-STATE UPHOLSTERY,16923 9TH ST,HURON,93234,2512,FRE,SAN JOAQUIN VALLEY APCD,,,.00853001033057851239669421487603305785124,.00815,0,0,0,.001824999999999999999999999999999999999999,.001752,36.2023,-120.10141
10,SJV,3681,SJU,"CAL-WEST PACKING CO., INC.",16508 E PARLIER AVE,PARLIER,93648,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.611053,-119.49223
10,SJV,1020,SJU,CALAVERAS MATERIALS INC,2175 E CENTRAL AVE,FRESNO,93725,5093,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.6302223333333333333333333333333333333333,.1890667,36.67702,-119.75117
10,SJV,2696,SJU,CALAVERAS MATERIALS INC,2095 E CENTRAL AVE,FRESNO,93725,2951,FRE,SAN JOAQUIN VALLEY APCD,,,.6260399318181818181818181818181818181818,.361586242,1.225942154,.159427796,.107670431,2.4053219075,.981353913,36.67702,-119.75284
10,SJV,2323,SJU,CALCO GEN LLC,1636 S 2ND ST,FRESNO,0,4931,FRE,SAN JOAQUIN VALLEY APCD,,,9.24180523093447905477980665950590762621,.860412067,11.363010255,.990402628,.253518761,.5931860835010060362173038229376257545271,.589626967,36.7265666102419,-119.770586102455
10,SJV,1990,SJU,CALIF STATE PRISON - COALINGA,24863 W JAYNE AVE,COALINGA,93210,9223,FRE,SAN JOAQUIN VALLEY APCD,,,.1351430539753618348330409177928192777886,.130038,.42971998,1.58310793,.0010095,.1707841530054644808743169398907103825136,.16335,36.1371910314841,-120.24122268517
10,SJV,392,SJU,CALIF STATE UNIV FRESNO,5241 N MAPLE AVE,FRESNO,93740,8221,FRE,SAN JOAQUIN VALLEY APCD,N,,.3718400224913713899293722031189897455934,.174492534,.116972,.907223892,.098472145,.2591666135748919747996173763894844476695,.22492111,36.8104870662693,-119.745280195353
10,SJV,216,SJU,CALIFORNIA AIR NATIONAL GUARD,5323 E MCKINLEY,FRESNO,0,9711,FRE,SAN JOAQUIN VALLEY APCD,,,.6215289087433769280491964973491998275521,.615738339,2.481515953,2.092468961,.05877491,.1913242786885245901639344262295081967215,.186701996,36.76582,-119.71176
10,SJV,218,SJU,CALIFORNIA ARMY NATIONAL GUARD,5168 E DAKOTA,FRESNO,93727,9711,FRE,SAN JOAQUIN VALLEY APCD,,,1.81219765488424952304308929038753693467,1.640448295,.447523294,.484099721,.13038769,.1359440287978515844004395505819560000897,.1290665,36.7866836670778,-119.719309322352
10,SJV,8267,SJU,CALIFORNIA BEDROOM INC,95 SANTA FE AVE,FRESNO,93721,2499,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.72995,-119.77443
10,SJV,7934,SJU,CALIFORNIA CREMATORY,1553 N BACKER ST,FRESNO,93703,7261,FRE,SAN JOAQUIN VALLEY APCD,,,.0447337278106508875739644970414201183432,.00756,.0359,.32760001,.00554,.1512000033333333333333333333333333333333,.045360001,36.76403,-119.74408
10,SJV,402,SJU,"CALIFORNIA DAIRIES, INC.",755 F ST,FRESNO,93706,2023,FRE,SAN JOAQUIN VALLEY APCD,,,15.72272761136363636363636363636363636364,6.918000149,16.529093298,8.251825981,.664746007,10.61527045723926812104152005629838142154,5.886224627,36.7276,-119.79269
10,SJV,8535,SJU,CALIFORNIA DEPT OF FORESTRY &,JOAQUIN RIDGE FIRE PROTECTION,WESTERN FRESNO COUNT,,851,FRE,SAN JOAQUIN VALLEY APCD,,,.001604726100966702470461868958109559613319,.0001494,.00622,.0000995,.0000598,.000876257545271629778672032193158953722334,.000871,36.7584114074707,-119.650382995605
10,SJV,189,SJU,CALIFORNIA HIGHWAY PATROL #435,1382 W OLIVE,FRESNO,93728,9221,FRE,SAN JOAQUIN VALLEY APCD,,,.0816096992481203007518796992481203007519,.0789981,.0004174,.0001192,.0000894,.00052515090543259557344064386317907444668,.000522,36.7575149677292,-119.828154610629
10,SJV,7986,SJU,CALIFORNIA MANUFACTURING & ENGINEERING C,1401 S MADERA AVE,KERMAN,93630,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.000223863636363636363636363636363636363636,.0000985,.0015,.00179,.000051,.000669333333333333333333333333333333333333,.000648,36.7142991686341,-120.060467076892
10,SJV,276,SJU,CALIFORNIA RESOURCES PRODUCTION CORP.,LIGHT OIL PRODUCTION,FRESNO COUNTY,,1389,FRE,SAN JOAQUIN VALLEY APCD,,,35.78674164336337329474989665150888797025,24.291122992,11.106445453,2.04117999,.04203,.240109999,.240109999,36.7584114074707,-119.650382995605
10,SJV,4046,SJU,CALIFORNIA STATE DEPT OF JUSTICE,5311 N WOODROW AVE,FRESNO,93740,9229,FRE,SAN JOAQUIN VALLEY APCD,,,.005224815025611838360842344906089926010245,.00459,.00974,.142463902,.0001379,.001386270491803278688524590163934426229508,.001353,36.8128,-119.74094
10,SJV,4080,SJU,"CALIFORNIA STATE UNIVERSITY, FRESNO ASSN",2650 E SHAW AVE,FRESNO,0,7941,FRE,SAN JOAQUIN VALLEY APCD,,,.002692088787706317586795674445076835515083,.002365,.005008,.07327,.00007096,.000712909836065573770491803278688524590164,.0006958,36.81099,-119.73824
10,SJV,205,SJU,CALIFORNIA WATER SERVICE CO,3101 MITCHELL ST - STATIO,SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000638816163915765509391007398975526465566,.0005612,.001785,.0082,.00000371,.000600102459016393442622950819672131147541,.0005857,39.95298,-75.08041
10,SJV,1952,SJU,CALIFORNIA WATER SERVICE CO,10045 S LEONARD AVE - STATION 16-03,SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00003790552077404667046101309049516220830962,.0000333,.0000748,.000449,.000000212,.0000106557377049180327868852459016393442623,.0000104,36.59013,-119.63625
10,SJV,8157,SJU,CALIFORNIA WATER SERVICE CO,2236 GOLDRIDGE ST,SELMA,,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00000709163346613545816733067729083665338645,.00000623,.000106,.000416,.00000106,.00001485655737704918032786885245901639344262,.0000145,36.5875849712358,-119.614315238524
10,SJV,1951,SJU,CALIFORNIA WATER SERVICE CO.,1161 MILL ST - STATION 18-01,SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000113716562322140011383039271485486624929,.0000999,.000225,.00135,.000000636,.00003196721311475409836065573770491803278689,.0000312,32.3623321329266,-86.3245559159661
10,SJV,5736,SJU,CALIFORNIA WATER SERVICE COMPANY,1900 DOCKERY AVE (STATION 21),SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000100147979510529311326124075128059191804,.00008798,.0002958,.002306,.000003206,.00009014344262295081967213114754098360655738,.00008798,36.56042,-119.601322
10,SJV,7347,SJU,CALIFORNIA WATER SERVICE COMPANY,9490 S SHAFT AVE (STATION  17-02),SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00007330677290836653386454183266932270916335,.0000644,.00036,.00467,.00000658,.00006598360655737704918032786885245901639345,.0000644,36.59788,-119.62683
10,SJV,7902,SJU,CALIFORNIA WATER SERVICE COMPANY,2129 YOUNG ST,SELMA,93662,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00003597040409789413773477518497438816163916,.0000316,.0002,.000434,.000000848,.00002213114754098360655737704918032786885246,.0000216,36.5671297705477,-119.617864384854
10,SJV,8048,SJU,CALIFORNIA WATER SERVICE COMPANY,2042 2ND ST,SELMA,,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00001821286283437677859988616960728514513375,.000016,.000185,.000694,.00000163,.00001956967213114754098360655737704918032787,.0000191,36.56733,-119.61046
10,SJV,8276,SJU,CALIFORNIA WATER SERVICE COMPANY-STATION,3825 ORANGE AVE,SELMA,,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00008150256118383608423449060899260102447353,.0000716,.001002,.003535,.00000729,.000117418032786885245901639344262295081967,.0001146,36.5828845052731,-119.600900046267
10,SJV,651,SJU,CALMAT CO.,13475 N FRIANT RD,FRIANT,93626,2951,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.929096,-119.736582
10,SJV,652,SJU,CALMAT DBA VULCAN MATERIALS COMPANY,17041 E KINGS CANYON RD,SANGER,93657,2951,FRE,SAN JOAQUIN VALLEY APCD,,,.1981930671328671328671328671328671328671,.141708043,3.722992981,.641895341,.0218,3.8928476325,1.557139053,36.7321356703145,-119.482385465651
10,SJV,1612,SJU,CALMAT DBA VULCAN MATERIALS COMPANY,17041 E KINGS CANYON RD,SANGER,93657,1442,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,3.2777712,1.6388856,36.7321356703145,-119.482385465651
10,SJV,185,SJU,CALMAT OF FRESNO,11599 OLD FRIANT RD,FRESNO,93730,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.69125025,.2765001,36.909174933385,-119.756388498311
10,SJV,1945,SJU,CALMAT OF FRESNO DBA VULCAN MATERIALS CO,11599 N OLD FRIANT RD,FRESNO,93730,1442,FRE,SAN JOAQUIN VALLEY APCD,,,.00397,.00397,0,0,0,5.18017115,.518017115,36.909174933385,-119.756388498311
10,SJV,204,SJU,CALTRANS (MAINT. SHOP),30933 W GALE AVE,COALINGA,93210,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00307,.00307,0,0,0,0,0,36.1800087437253,-120.342484144984
10,SJV,1186,SJU,CALVERAS MATERIALS INC,410 N THORNE AVE,FRESNO,93706,3272,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,1.13903425,.4556137,36.74804,-119.81238
10,SJV,5968,SJU,CAMCO,1001 S MADERA AVE,KERMAN,93630,5191,FRE,SAN JOAQUIN VALLEY APCD,,,.007055785123966942148760330578512396694215,.00683,0,0,0,.004875,.00468,36.72029,-120.06105
10,SJV,230,SJU,CAMPOS BROTHERS,15516 S WALNUT & 855 W CONEJO,CARUTHERS,93609,723,FRE,SAN JOAQUIN VALLEY APCD,,,.6145293766153846153846153846153846153846,.520613992,.219287364,.1125,.04258,10.9862497653616800622245268343271973036,7.539358,36.51822,-119.809
10,SJV,5791,SJU,CAMPOS BROTHERS FARMS,1930 W CONEJO,CARUTHERS,93609,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.5182465125181,-119.82559848216
10,SJV,2321,SJU,CAPSTAR RADIO OPERATING COMPANY,15010 E SHAW AVE,SANGER,93657,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.006369495166487647690655209452201933404941,.000593,.0001756,.002239,.000002443,.00003581488933601609657947686116700201207243,.0000356,36.8081109726444,-119.524362351221
10,SJV,4115,SJU,CARL'S JR,5275 W SHAW AVE,FRESNO,93722,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0286857142857142857142857142857142857143,.01004,.0134,.0599,.00185,.03948,.03948,36.80744,-119.88457
10,SJV,4194,SJU,CARL'S JR #237,949 SIERRA ST,KINGSBURG,93631,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0182857142857142857142857142857142857143,.0064,.00539,.0241,.000744,.0252,.0252,36.51811,-119.55758
10,SJV,4195,SJU,CARL'S JR #354,2818 E FLORAL AVE,SELMA,93662,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0237428571428571428571428571428571428571,.00831,.00539,.0241,.000744,.0327,.0327,36.577033,-119.627075
10,SJV,4196,SJU,CARL'S JR #570,810 N REED,REEDLEY,93654,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0272,.00952,.00539,.0241,.000744,.037485,.037485,36.60367,-119.45688
10,SJV,4197,SJU,CARL'S JR #647,25167 W DORRIS AVE,COALINGA,93210,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0269714285714285714285714285714285714286,.00944,.00539,.0241,.000744,.03717,.03717,36.252972,-120.25036
10,SJV,4212,SJU,CARL'S JR #7635,8873 N CHESTNUT AVE,FRESNO,93720,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0278285714285714285714285714285714285715,.00974,.0146,.0655,.00202,.03832,.03832,36.86474,-119.73936
10,SJV,4112,SJU,CARL'S JR.,3983 N BLACKSTONE - #7537,FRESNO,93726,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0264571428571428571428571428571428571429,.00926,.0113,.050571999,.00156,.03644,.03644,36.79009,-119.79095
10,SJV,4113,SJU,CARL'S JR.,1125 HERNDON AVE - #7536,CLOVIS,93612,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0346285714285714285714285714285714285715,.01212,.0152,.068,.0021,.0477,.0477,36.83782,-119.69717
10,SJV,4114,SJU,CARL'S JR.,217 N ABBY ST,FRESNO,93701,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0212571428571428571428571428571428571428,.00744,.00997,.0446,.00138,.02932,.02932,36.74546,-119.79031
10,SJV,4116,SJU,CARL'S JR.,1588 N FIRST ST,FRESNO,93703,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0215142857142857142857142857142857142857,.00753,.0117,.0523,.00161,.02972,.02972,36.76436,-119.77216
10,SJV,4117,SJU,CARL'S JR.,6767 N FIRST ST,FRESNO,93710,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0277428571428571428571428571428571428571,.00971,.0129885,.0581,.00179,.03826,.03826,36.83692,-119.77272
10,SJV,4118,SJU,CARL'S JR.,5007 E MCKINLEY,FRESNO,93727,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0204857142857142857142857142857142857143,.00717,.00942,.0422,.0013,.02826,.02826,36.76556,-119.72739
10,SJV,4119,SJU,CARL'S JR.,3820 N CEDAR AVE,FRESNO,93726,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0270285714285714285714285714285714285714,.00946,.0112,.05,.00154,.03728,.03728,36.78727,-119.75391
10,SJV,4120,SJU,CARL'S JR.,1930 CLOVIS AVE,CLOVIS,93612,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0338285714285714285714285714285714285715,.01184,.0127,.056964001,.00176,.046655,.046655,36.80923,-119.70071
10,SJV,4121,SJU,CARL'S JR.,2590 S EAST AVE,FRESNO,93701,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0426571428571428571428571428571428571429,.01493,.0163,.0728,.00224,.058818899,.058818899,36.70715,-119.772206
10,SJV,4122,SJU,CARL'S JR.,15005 W WHITESBRIDGE,KERMAN,93630,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0226571428571428571428571428571428571429,.00793,.00994,.0445,.00137,.03119,.03119,36.73457,-120.06062
10,SJV,4123,SJU,CARL'S JR.,3092 W SHAW AVE,FRESNO,93711,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0284285714285714285714285714285714285714,.00995,.0126,.056446999,.00174,.03919,.03919,36.8084456454123,-119.846758769555
10,SJV,4124,SJU,CARL'S JR.,5625 E KINGS CANYON RD,FRESNO,93727,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0327142857142857142857142857142857142857,.01145,.0138,.0618,.00191,.045064399,.045064399,36.73602,-119.69917
10,SJV,4125,SJU,CARL'S JR.,818 W SHAW AVE,CLOVIS,,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0277714285714285714285714285714285714286,.00972,.0119,.0531,.00164,.03826,.03826,36.80797,-119.72771
10,SJV,4126,SJU,CARL'S JR.,1611 N BLACKSTONE AVE- #7550,FRESNO,93703,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0263142857142857142857142857142857142857,.00921,.0121,.054,.00167,.03625,.03625,36.76544,-119.7911
10,SJV,4127,SJU,CARL'S JR.,1052 E SHAW AVE,FRESNO,93710,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0287142857142857142857142857142857142857,.01005,.0136,.061,.00188,.03959,.03959,36.809,-119.77122
10,SJV,4128,SJU,CARL'S JR.,7646 N BLACKSTONE AVE- #7552,FRESNO,93720,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0380571428571428571428571428571428571428,.01332,.0138,.0618,.00191,.00524,.00524,36.8458,-119.7902
10,SJV,4183,SJU,CARL'S JR. #7654,6003 N FIGARDEN DR,FRESNO,93722,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0236285714285714285714285714285714285714,.00827,.0125,.056,.00173,.032533601,.032533601,36.82262,-119.87093
10,SJV,7544,SJU,CARLS'S JR RESTAURANT'S LLC,326 E MERCED ST - UNIT #591,FOWLER,93625,5812,FRE,SAN JOAQUIN VALLEY APCD,,,.0179547428571428571428571428571428571429,.00628416,.00687,.0307,.000948,.0247,.0247,36.631480080557,-119.677566816285
10,SJV,7227,SJU,CARMAX AUTO SUPERSTORES CALIFORNIA LLC,7180 N PALM AVE,FRESNO,,5511,FRE,SAN JOAQUIN VALLEY APCD,,,.9731676175900092797492130540631564363273,.90171029,.266246401,.316960001,.00903,.5845798824142156862745098039215686274509,.413083727,36.83965,-119.80691
10,SJV,4022,SJU,CARRINGTON POINTE LLC,1715 E ALLUVIAL,FRESNO,93720,8051,FRE,SAN JOAQUIN VALLEY APCD,,,.0102800227660785429709732498577120091064,.009031,.0139959,.0252,.00002777,.001214856557377049180327868852459016393443,.0011857,36.84379,-119.75289
10,SJV,7571,SJU,CARUTHERS COMMUNITY SERVICES DISTRICT,NEAR SANDY AND QUINCE,CARUTHERS,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00004564598747865680136596471257825839499146,.0000401,.000241,.00281,.00000409,.00004108606557377049180327868852459016393443,.0000401,57.7809257507324,-152.401931762695
10,SJV,8677,SJU,CARUTHERS COMMUNITY SERVICES DISTRICT,2025 W TAHOE AVE,CARUTHERS,93609,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.00009891861126920887877063175867956744450768,.0000869,.00148,.00217,.000000107,.00006239754098360655737704918032786885245902,.0000609,36.5466625472841,-119.829123285828
10,SJV,236,SJU,CARUTHERS RAISIN PACKING CO.,12797 S ELM AVE,CARUTHERS,93609,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.8779641379310344827586206896551724137931,.2546096,36.54919,-119.79338
10,SJV,7991,SJU,CCRC,7121 N WHITNEY,FRESNO,93720,8011,FRE,SAN JOAQUIN VALLEY APCD,,,.0138560687432867883995703544575725026853,.00129,.080229861,.00656,.00000962,.000189134808853118712273641851106639839034,.000188,36.839213,-119.742815
10,SJV,5979,SJU,CEDAR AVE RECYCLING AND TRANSFER STATION,3457 S CEDAR,FRESNO,93725,4953,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,6.91761700388309830369916206826078070713,2.89505,36.6862,-119.75711
10,SJV,696,SJU,CELESTIAL FAMILY HOLDINGS LLC,32392 AUBERRY RD,AUBERRY,93602,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.128086625,.05123465,37.06797,-119.4914
10,SJV,5255,SJU,CELLCO PARTNERSHIP DBA VERIZON WIRELESS,748 RODEO DR,CLOVIS,93612,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.000551849743881616391576550939100739897553,.0004848,.004322,.00701,.000007272,.000131454918032786885245901639344262295082,.0001283,36.8213,-119.69693
10,SJV,5221,SJU,"CELLCO PARTNERSHIP, DBA VERIZON WIRELESS",530 N PARKWAY DR,FRESNO,93728,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.000741263517359134889015367103016505406944,.0006512,.005805,.009425,.000009767,.000176434426229508196721311475409836065573,.0001722,36.75095,-119.82633
10,SJV,5223,SJU,"CELLCO PARTNERSHIP, DBA VERIZON WIRELESS",82 W ELKHORN AVE,CARUTHERS,93609,4812,FRE,SAN JOAQUIN VALLEY APCD,,,.000504268639726807057484348321001707455891,.000443,.00395,.00641,.00000665,.000119877049180327868852459016393442622951,.000117,36.48923,-119.82449
10,SJV,4339,SJU,CEMEX - SOUTH FRESNO,3477 S CHESTNUT AVE,FRESNO,93725,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,1.2710175875,.508407035,36.68445,-119.73915
10,SJV,824,SJU,CEMEX CONST MATERIALS PACIFIC LLC - ATM,1300 BELMONT,MENDOTA,93640,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,1.428667625,.57146705,36.747666,-120.37027
10,SJV,1028,SJU,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,13475 N FRIANT RD,FRESNO,93706,1442,FRE,SAN JOAQUIN VALLEY APCD,,,.0009588,.0009588,0,0,0,1.5207583,.76037915,36.929096,-119.736582
10,SJV,1596,SJU,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,3193 E MANNING,FOWLER,93625,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.1673971,.06695884,36.6053672423676,-119.7332099618
10,SJV,3353,SJU,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,13475 N FRIANT RD,FRIANT,93706,3273,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,2.618578585,1.047449694,36.929096,-119.736582
10,SJV,250,SJU,CENTRAL CA ALMOND GROWERS ASSC,10910 E MCKINLEY AVE,SANGER,93657,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.6674357142857142857142857142857142857142,.467205,36.76692,-119.59352
10,SJV,258,SJU,CENTRAL CA ALMOND GROWERS ASSC,8325 S MADERA AVE,KERMAN,93630,723,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,3.38724721674876847290640394088669950738,2.3708812,36.6116177663147,-120.06141134295
10,SJV,7649,SJU,CENTRAL CAL METALS,4692 N BRAWLEY,FRESNO,93722,3499,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.000456445993031358885017421602787456445994,.000262,36.80409,-119.8617
10,SJV,7745,SJU,CENTRAL CALIFORNIA BLOOD CENTER,4343 W HERNDON AVE,FRESNO,93722,8062,FRE,SAN JOAQUIN VALLEY APCD,,,.021639157655093910073989755264655663062,.01901,.03667,.291636718,.0003599,.006505122950819672131147540983606557377049,.006349,36.83612,-119.87028
